modelName,owner,displayName,fieldName,type,description,editable,"expected_values",hidden,multivalue,recommended,required,constraints
Certificates,"All_Certificates.SSL","ssl_validity_window","ssl_validity_window",number,"The length of time, in seconds, for which this certificate is valid.",true,"-",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Certificates_indexes`) tag=certificate)"
Certificates,"All_Certificates.SSL","ssl_is_valid","ssl_is_valid",boolean,"Indicator of whether the ssl certificate is valid or not.",true,"""true"",""false"",""1"",""0""",false,false,false,false,"| search (index=* OR index=_*) ((`cim_Certificates_indexes`) tag=certificate)"
Certificates,"All_Certificates",dest,dest,string,"The target in the certificate management event.",true,"-",false,false,false,false,
Certificates,"All_Certificates","dest_bunit","dest_bunit",string,"The business unit of the target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
Certificates,"All_Certificates","dest_category","dest_category",string,"The category of the target, such as email_server or SOX-compliant. This field is automatically provided by Asset and Identity correlation features of applications like the Splunk Enterprise Security.",true,"-",false,true,false,false,
Certificates,"All_Certificates","dest_port","dest_port",number,"The port number of the target.",true,"-",false,false,false,false,
Certificates,"All_Certificates","dest_priority","dest_priority",string,"The priority of the target.",true,"-",false,false,false,false,
Certificates,"All_Certificates",duration,duration,number,"The amount of time for the completion of the certificate management event, in seconds.",true,"-",false,false,false,false,
Certificates,"All_Certificates","response_time","response_time",number,"The amount of time it took, in seconds, to receive a response in the certificate management event, if applicable.",true,"-",false,false,false,false,
Certificates,"All_Certificates",src,src,string,"The source involved in the certificate management event. You can alias this from more specific fields, such as src_host, src_ip, or src_nt_host.",true,"-",false,false,false,false,
Certificates,"All_Certificates","src_bunit","src_bunit",string,"The business unit of the certificate management source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
Certificates,"All_Certificates","src_category","src_category",string,"The category of the certificate management source, such as email_server or SOX-compliant. This field is automatically provided by Asset and Identity correlation features of applications like the Splunk Enterprise Security.",true,"-",false,true,false,false,
Certificates,"All_Certificates","src_port","src_port",number,"The port number of the source.",true,"-",false,false,false,false,
Certificates,"All_Certificates","src_priority","src_priority",string,"The priority of the certificate management source.",true,"-",false,false,false,false,
Certificates,"All_Certificates",tag,tag,string,"This automatically generated field is used to access tags from within data models. Add-on builders do not need to populate it.",true,"-",false,true,false,false,
Certificates,"All_Certificates",transport,transport,string,"The transport protocol of the Network Traffic involved with this certificate.",true,"-",false,false,false,false,
Certificates,BaseEvent,"_time","_time",timestamp,"no comment.",false,"-",false,false,false,false,
Certificates,BaseEvent,host,host,string,"no comment.",false,"-",false,false,false,false,
Certificates,BaseEvent,source,source,string,"no comment.",false,"-",false,false,false,false,
Certificates,BaseEvent,sourcetype,sourcetype,string,"no comment.",false,"-",false,false,false,false,
Certificates,"All_Certificates","All Certificates","All_Certificates",objectCount,"no comment.",false,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_end_time","ssl_end_time",timestamp,"The expiry time of the certificate.",true,"-",false,false,true,false,
Certificates,"All_Certificates.SSL","ssl_engine","ssl_engine",string,"The name of the signature engine that created the certificate.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_issuer_email","ssl_issuer_email",string,"The certificate issuer's email address.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_issuer_locality","ssl_issuer_locality",string,"The certificate issuer's locality.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_issuer_state","ssl_issuer_state",string,"The certificate issuer's state of residence.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_issuer_organization","ssl_issuer_organization",string,"The certificate issuer's organization.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_issuer_unit","ssl_issuer_unit",string,"The certificate issuer's organizational unit.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_issuer_street","ssl_issuer_street",string,"The certificate issuer's street address.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_name","ssl_name",string,"The name of the ssl certificate.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_policies","ssl_policies",string,"The Object Identification Numbers of the certificate's policies in a comma separated string.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_publickey","ssl_publickey",string,"The certificate's public key.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_publickey_algorithm","ssl_publickey_algorithm",string,"The algorithm used to create the public key.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_serial","ssl_serial",string,"The certificate's serial number.",true,"-",false,false,true,false,
Certificates,"All_Certificates.SSL","ssl_session_id","ssl_session_id",string,"The session identifier for this certificate.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_signature_algorithm","ssl_signature_algorithm",string,"The algorithm used by the Certificate Authority to sign the certificate.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_start_time","ssl_start_time",timestamp,"This is the start date and time for this certificate's validity.",true,"-",false,false,true,false,
Certificates,"All_Certificates.SSL","ssl_subject_email","ssl_subject_email",string,"The certificate owner's e-mail address.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_subject_locality","ssl_subject_locality",string,"The certificate owner's locality.",true,"-",false,false,false,false,
Certificates,"All_Certificates.SSL","ssl_subject_state","ssl_subject_state",string,"The certificate owner's state of residence.",true,"-",false,false,false,false,
